id,desc
3555,reliance-jio-infocomm-b115543
3556,reliance-jio-infocomm-jio-mobile-recharge-c1929763
3557,reliance-jio-infocomm-b115543
3558,reliance-jio-infocomm-i-am-complaining-about-fraud-calls-for-jobs-c1929637
3559,reliance-jio-infocomm-b115543
3560,reliance-jio-infocomm-experienced-worst-service-ever-c1929498
3561,reliance-jio-infocomm-b115543
3562,reliance-jio-infocomm-about-call-mute-complain-jio-care-senior-supervisor-behaviour-c1929274
3563,reliance-jio-infocomm-b115543
3564,reliance-jio-infocomm-cancellation-of-recharge-c1929140
3565,reliance-jio-infocomm-b115543
3566,reliance-jio-infocomm-invoice-not-received-of-jifi2s-sim-c1928940
3567,reliance-jio-infocomm-b115543
3568,reliance-jio-infocomm-network-very-bad-c1928891
3569,reliance-jio-infocomm-b115543
3570,reliance-jio-infocomm-jio-number-tapped-c1928610
3571,reliance-jio-infocomm-b115543
3572,reliance-jio-infocomm-wrongly-billed-c1928478
3573,reliance-jio-infocomm-b115543
3574,reliance-jio-infocomm-cash-back-offer-double-data-offer-against-redmi-note-5-mobile-c1928300
3575,reliance-jio-infocomm-b115543
3576,reliance-jio-infocomm-recharging-c1927863
3577,reliance-jio-infocomm-b115543
3578,reliance-jio-infocomm-account-suspended-without-providing-the-due-date-c1927627
3579,reliance-jio-infocomm-b115543
3580,reliance-jio-infocomm-no-connectivity-in-tamilnadu-and-kerala-no-service-c1926802
3581,reliance-jio-infocomm-b115543
3582,reliance-jio-infocomm-regarding-network-problem-c1926775
3583,reliance-jio-infocomm-b115543
3584,reliance-jio-infocomm-my-telephone-number-8837730677-c1926424
3585,ikya-human-capital-solutions-b102801
3586,ikya-human-capital-solutions-in-salary-slip-my-name-is-wrong-please-correct-it-c1926260
3587,reliance-jio-infocomm-b115543
3588,jio-refund-not-received-yet-c1926154
3589,reliance-jio-infocomm-b115543
3590,reliance-jio-infocomm-new-jio-phone-activation-c1925515
3591,reliance-jio-infocomm-b115543
3592,reliance-jio-infocomm-abusive-calls-c1925197
3593,reliance-jio-infocomm-b115543
3594,reliance-jio-infocomm-internet-speed-too-low-c1924566
3595,reliance-jio-infocomm-b115543
3596,reliance-jio-infocomm-disconnection-of-my-personal-mobile-number-9920903378-without-any-background-verification-c1924354
3597,reliance-jio-infocomm-b115543
3598,reliance-jio-infocomm-unauthorised-billing-done-and-number-assigned-in-my-name-c1922772
3599,reliance-jio-infocomm-b115543
3600,jio-internet-speed-is-very-slow-c1922529
3601,reliance-jio-infocomm-b115543
3602,reliance-jio-infocomm-jio-network-or-range-issue-c1922056
3603,reliance-jio-infocomm-b115543
3604,reliance-jio-infocomm-fraud-call-received-from-jio-tower-c1922050
3605,reliance-jio-infocomm-b115543
3606,reliance-jio-infocomm-do-not-give-offer-benefits-c1921527
3607,reliance-jio-infocomm-b115543
3608,reliance-jio-infocomm-regarding-work-from-home-c1921287
3609,reliance-jio-infocomm-b115543
3610,jio-activation-of-connection-c1921105
3611,reliance-jio-infocomm-b115543
3612,reliance-jio-add-on-misguided-information-c1920933
3613,reliance-jio-infocomm-b115543
3614,reliance-jio-infocomm-unsolicited-call-from-7019359236-and-was-abusing-over-message-c1920159
3615,reliance-jio-infocomm-b115543
3616,reliance-jio-infocomm-jio-sim-new-c1920066
3617,reliance-jio-infocomm-b115543
3618,reliance-jio-infocomm-worst-care-of-customers-c1919948
3619,reliance-jio-infocomm-b115543
3620,reliance-jio-infocomm-pathetic-internet-and-voice-service-received-by-jio-c1919943
3621,reliance-jio-infocomm-b115543
3622,reliance-jio-international-roaming-never-worked-c1919666
3623,reliance-jio-infocomm-b115543
3624,reliance-jio-infocomm-billed-even-after-no-postpaid-services-were-chosen-c1919304
3625,reliance-industries-b113461
3626,reliance-industries-scam-in-the-name-of-wireless-set-top-box-of-reliance-with-logo-c1919207
3627,reliance-jio-infocomm-b115543
3628,reliance-jio-infocomm-another-person-having-same-number-c1919150
3629,reliance-jio-infocomm-b115543
3630,reliance-jio-infocomm-my-jio-number-discontinued-without-prior-intimation-c1918554
3631,reliance-jio-infocomm-b115543
3632,jio-not-giving-20-more-data-as-its-website-promises-c1918412
3633,reliance-jio-infocomm-b115543
3634,reliance-jio-infocomm-irresponsible-answer-c1918265
3635,reliance-jio-infocomm-b115543
3636,reliance-jio-infocomm-mobile-hotspot-prepaid-c1916828
3637,reliance-jio-infocomm-b115543
3638,reliance-jio-infocomm-security-deposit-not-refunded-even-after-7-months-c1915408
3639,reliance-jio-infocomm-b115543
3640,reliance-jio-bad-horrible-network-c1915262
3641,reliance-jio-infocomm-b115543
3642,reliance-jio-no-one-received-my-call-at-jio-care-c1915198
3643,reliance-jio-infocomm-b115543
3644,jio-non-issue-of-policy-c1915135
3645,reliance-jio-infocomm-b115543
3646,reliance-jio-infocomm-about-the-jio-4g-speed-network-issue-c1914840
3647,reliance-jio-infocomm-b115543
3648,reliance-jio-infocomm-given-internet-speed-problem-is-not-solved-c1913741
3649,reliance-jio-infocomm-b115543
3650,reliance-jio-infocomm-recharged-399-jio-pack-twice-on-my-same-number-8249182459-c1913645
3651,reliance-jio-infocomm-b115543
3652,reliance-jio-infocomm-jio-network-speed-is-not-available-properly-from-23-month-c1913227
3653,airtel-b100013
3654,airtel-regarding-sim-issue-c1913212
3655,reliance-jio-infocomm-b115543
3656,reliance-jio-infocomm-abusing-language-used-bu-your-representative-mr-deva-to-me-on-31032018-at-528-pm-to-my-mobile-no-9106557145-and-it-recroded-in-my-phone-c1913061
3657,reliance-jio-infocomm-b115543
3658,reliance-jio-infocomm-poor-service-and-misbehaviour-with-customers-by-jio-care-boy-c1912656
3659,reliance-jio-infocomm-b115543
3660,reliance-jio-infocomm-rude-and-insolent-attitude-shown-to-me-by-customer-care-c1912597
3661,reliance-jio-infocomm-b115543
3662,reliance-jio-infocomm-jio-phone-f81e-shut-down-no-charging-any-more-c1912520
3663,reliance-jio-infocomm-b115543
3664,jio-tower-installation-c1912078
3665,reliance-jio-infocomm-b115543
3666,reliance-jio-infocomm-mobile-and-sim-has-been-lost-c1911648
3667,reliance-communications-b100118
3668,reliance-communications-money-collected-towards-recharge-but-recharge-not-affected-not-successful-c1911191
3669,reliance-jio-infocomm-b115543
3670,reliance-jio-infocomm-network-issue-not-solved-c1911091
3671,reliance-jio-infocomm-b115543
3672,reliance-jio-infocomm-internet-speed-c1910355
3673,reliance-jio-infocomm-b115543
3674,reliance-jio-infocomm-tower-issue-c1909489
3675,reliance-jio-infocomm-b115543
3676,reliance-jio-infocomm-network-issue-not-solve-last-16year-c1909446
3677,reliance-jio-infocomm-b115543
3678,reliance-jio-infocomm-hiring-done-by-non-authorized-people-c1908919
3679,reliance-jio-infocomm-b115543
3680,reliance-jio-infocomm-no-good-network-c1908883
3681,reliance-jio-infocomm-b115543
3682,jio-vulgar-talking-and-messaging-c1908367
3683,reliance-jio-infocomm-b115543
3684,reliance-jio-infocomm-poor-connectivity-and-internet-speeds-c1908347
3685,reliance-jio-infocomm-b115543
3686,reliance-jio-infocomm-poor-speed-as-well-as-misguide-to-clients-c1907829
3687,reliance-jio-infocomm-b115543
3688,reliance-jio-infocomm-misleading-the-consumers-with-wrong-information-c1907134
3689,state-bank-of-india-sbi-b100095
3690,state-bank-of-india-sbi-money-not-refunded-after-recharge-failed-c1906972
3691,reliance-jio-infocomm-b115543
3692,reliance-jio-infocomm-mobile-network-connectivity-after-porting-c1906969
3693,reliance-jio-infocomm-b115543
3694,jio-jio-service-provider-c1906842
3695,reliance-jio-infocomm-b115543
3696,reliance-jio-infocomm-dissatisfaction-with-the-jio-network-in-balasore-region-c1906022
3697,reliance-jio-infocomm-b115543
3698,reliance-jio-infocomm-network-was-very-bad-c1905810
3699,reliance-jio-infocomm-b115543
3700,reliance-jio-infocomm-extra-recharge-done-but-not-amount-not-refunded-c1905669
3701,idea-cellular-b100169
3702,idea-cellular-prepaid-recharge-through-internet-banking-c1905201
3703,airtel-b100013
3704,airtel-regarding-changing-my-airtel-sim-from-postpaid-to-prepaid-c1905112
3705,reliance-jio-infocomm-b115543
3706,reliance-jio-infocomm-worst-network-and-worst-internet-c1905069
3707,reliance-jio-infocomm-b115543
3708,jio-jio-internet-speed-c1904943
3709,reliance-jio-infocomm-b115543
3710,reliance-jio-infocomm-jio-tower-installation-fraud-c1904559
3711,reliance-jio-infocomm-b115543
3712,reliance-jio-infocomm-wrong-recharge-on-jio-no-8320326008-c1904058
3713,reliance-jio-infocomm-b115543
3714,reliance-jio-infocomm-linking-aadhar-to-my-jio-number-c1904054
3715,reliance-jio-infocomm-b115543
3716,reliance-jio-infocomm-cheat-fraud-c1903814
3717,reliance-jio-infocomm-b115543
3718,reliance-jio-infocomm-very-bad-service-and-response-c1902723
3719,reliance-jio-infocomm-b115543
3720,reliance-jio-infocomm-automatically-amount-deducted-of-my-bank-account-c1902080
3721,spidigo-b100842
3722,spidigo-very-bad-services-and-lies-c1901800
3723,reliance-jio-infocomm-b115543
3724,reliance-jio-infocomm-i-have-recharge-but-not-plan-activate-c1901789
3725,reliance-jio-infocomm-b115543
3726,reliance-jio-infocomm-connection-not-active-c1901572
3727,bharat-sanchar-nigam-bsnl-b100090
3728,bharat-sanchar-nigam-bsnl-sudden-reduction-of-75-data-33-validity-days-c1901452
3729,reliance-jio-infocomm-b115543
3730,reliance-jio-infocomm-recharge-done-through-net-banking-but-my-mobile-is-charged-c1901386
3731,reliance-jio-infocomm-b115543
3732,reliance-jio-infocomm-reissue-number-is-not-getting-activated-c1901246
3733,reliance-jio-infocomm-b115543
3734,reliance-jio-infocomm-recharge-done-in-jan-2018-on-9th-jan-for-rs399-but-no-recharge-credited-though-money-has-been-deducted-thru-bank-c1900892
3735,reliance-jio-infocomm-b115543
3736,reliance-jio-infocomm-slow-internet-speed-c1900839
3737,reliance-jio-infocomm-b115543
3738,reliance-jio-infocomm-network-issue-and-speed-c1900558
3739,reliance-jio-infocomm-b115543
3740,reliance-jio-infocomm-outgoing-call-disconnected-7978434719-c1899994
3741,reliance-jio-infocomm-b115543
3742,reliance-jio-infocomm-mobile-booked-through-online-not-received-and-also-not-refund-the-amount-i-paid-c1899969
3743,reliance-jio-infocomm-b115543
3744,reliance-jio-infocomm-for-operating-for-4g-jio-tower-situated-in-susela-tarabganj-gonda-c1899721
3745,reliance-jio-infocomm-b115543
3746,reliance-jio-infocomm-limited-bill-invoice-not-generated-c1899356
3747,reliance-jio-infocomm-b115543
3748,reliance-jio-infocomm-unlimited-pack-rs-399-not-not-really-unlimited-c1899345
3749,reliance-jio-infocomm-b115543
3750,jio-frequent-pop-up-add-disturbance-and-opening-webpage-c1899179
3751,reliance-jio-infocomm-b115543
3752,reliance-jio-infocomm-poor-internet-speed-and-drop-down-call-of-jio-c1898954
3753,reliance-jio-infocomm-b115543
3754,reliance-jio-infocomm-signal-strength-worst-c1898877
3755,reliance-jio-infocomm-b115543
3756,reliance-jio-infocomm-no-network-in-sector-135-noida-c1898280
3757,reliance-jio-infocomm-b115543
3758,reliance-jio-infocomm-recharge-relevant-c1898032
3759,reliance-jio-infocomm-b115543
3760,reliance-jio-infocomm-low-internet-speed-unimaginable-data-consumption-c1897149
3761,reliance-jio-infocomm-b115543
3762,relience-jio-internet-uses-charges-c1896826
3763,reliance-jio-infocomm-b115543
3764,jio-poor-data-connection-call-failure-c1896763
3765,vodafone-india-b100015
3766,vodafone-india-pathetic-vodafone-network-c1896519
3767,reliance-jio-infocomm-b115543
3768,reliance-jio-infocomm-data-misutilisation-c1895912
3769,reliance-jio-infocomm-b115543
3770,jio-jio-internet-speed-and-poor-website-quality-c1895733
3771,reliance-jio-infocomm-b115543
3772,reliance-jio-infocomm-no-network-coverage-in-noida-sector-135-metlife-company-c1895715
3773,reliance-jio-infocomm-b115543
3774,jio-jio-is-blocking-port-out-number-1900-c1895528
3775,reliance-jio-infocomm-b115543
3776,reliance-jio-infocomm-i-had-conversation-on-27-march-and-told-me-that-tomorrow-will-be-your-phonetic-interview-c1895217
3777,reliance-jio-infocomm-b115543
3778,reliance-jio-infocomm-recharge-amount-is-not-credited-in-my-ac-mob-no-8210925504-c1894792
3779,reliance-jio-infocomm-b115543
3780,reliance-jio-infocomm-not-receiving-the-call-c1894609
3781,reliance-jio-infocomm-b115543
3782,jio-about-refund-c1894571
3783,reliance-jio-infocomm-b115543
3784,reliance-jio-infocomm-i-have-recharged-jio-number-rs149-but-recharge-not-done-c1894214
3785,reliance-jio-infocomm-b115543
3786,reliance-jio-infocomm-reliance-jio-phone-for-rs1500-c1894090
3787,reliance-jio-infocomm-b115543
3788,jio-penalty-charge-c1894002
3789,aircel-b100195
3790,aircel-not-issuing-port-code-mob-no-8090188920-c1893703
3791,reliance-jio-infocomm-b115543
3792,reliance-jio-infocomm-outgoing-service-stop-c1893606
3793,reliance-jio-infocomm-b115543
3794,reliance-jio-infocomm-jio-network-problem-in-jio-phone-c1893319
3795,reliance-jio-infocomm-b115543
3796,reliance-jio-infocomm-booking-of-jio-mobile-c1893208
3797,reliance-jio-infocomm-b115543
3798,reliance-jio-infocomm-recharge-not-done-after-debiting-money-c1893201
3799,reliance-jio-infocomm-b115543
3800,reliance-jio-infocomm-jio-is-not-allowing-to-port-the-mobile-number-to-another-network-c1893154
3801,reliance-jio-infocomm-b115543
3802,reliance-jio-infocomm-neither-get-my-recharge-done-nor-got-back-refund-by-the-jio-store-c1893070
3803,reliance-jio-infocomm-b115543
3804,reliance-jio-infocomm-wrong-data-usage-c1893059
3805,reliance-jio-infocomm-b115543
3806,reliance-jio-infocomm-network-slow-in-ejipura-bangalore-c1892897
3807,reliance-jio-infocomm-b115543
3808,reliance-jio-infocomm-about-worst-network-speed-c1892726
3809,reliance-jio-infocomm-b115543
3810,reliance-jio-infocomm-jio-49-recharge-c1892386
3811,reliance-jio-infocomm-b115543
3812,reliance-jio-infocomm-service-curtailed-due-to-misuse-c1892055
3813,reliance-jio-infocomm-b115543
3814,reliance-jio-infocomm-mobile-phone-service-c1891249
3815,reliance-jio-infocomm-b115543
3816,reliance-jio-infocomm-tower-installation-reg-c1891084
3817,reliance-jio-infocomm-b115543
3818,reliance-jio-infocomm-customer-service-not-responding-on-call-199-more-than-one-hour-c1890486
3819,reliance-jio-infocomm-b115543
3820,reliance-jio-infocomm-regarding-closing-my-service-requests-again-and-again-without-my-consult-and-resolution-c1890451
3821,reliance-jio-infocomm-b115543
3822,jio-infocomm-amazonin-mobile-recharge-of-rs-449--c1890278
3823,reliance-jio-infocomm-b115543
3824,reliance-jio-infocomm-500-amount-deduction-for-jio-phone-c1889365
3825,reliance-jio-infocomm-b115543
3826,reliance-jio-infocomm-internet-speed-and-poor-signal-strength-c1889218
3827,reliance-jio-infocomm-b115543
3828,reliance-jio-infocomm-recharge-was-not-done-c1888979
3829,reliance-jio-infocomm-b115543
3830,reliance-jio-infocomm-non-refund-of-amount-c1888499
3831,reliance-jio-infocomm-b115543
3832,reliance-jio-infocomm-2g-internet-speed-in-name-of-4g-c1887866
3833,reliance-jio-infocomm-b115543
3834,jio-network-issues-c1887697
3835,reliance-jio-infocomm-b115543
3836,jio-payment-was-deducted-but-corresponding-plan-is-still-not-activated-c1886591
3837,reliance-jio-infocomm-b115543
3838,reliance-jio-infocomm-jio-trying-to-escape-c1886384
3839,reliance-jio-infocomm-b115543
3840,realince-jio-complaint-about-truthful-sms-c1886163
3841,reliance-jio-infocomm-b115543
3842,reliance-jio-infocomm-wrong-email-need-to-remove-wrong-email-which-is-linked-to-7982223753-c1885745
3843,reliance-jio-infocomm-b115543
3844,reliance-jio-infocomm-poor-network-at-delhi-110086-c1885625
3845,reliance-jio-infocomm-b115543
3846,reliance-jio-calling-c1885464
3847,reliance-jio-infocomm-b115543
3848,reliance-jio-infocomm-refund-my-recharge-money-worst-service-no-internet-work-c1885327
3849,reliance-jio-infocomm-b115543
3850,reliance-jio-infocomm-for-the-subject-of-their-call-c1885312
3851,reliance-jio-infocomm-b115543
3852,reliance-jio-infocomm-advisor-and-supervisor-disconnect-call-c1884990
3853,reliance-jio-infocomm-b115543
3854,reliance-jio-infocomm-data-pack-add-on-plan-c1884592
3855,reliance-jio-infocomm-b115543
3856,reliance-jio-infocomm-discontinued-outgoing-calls-c1884568
3857,reliance-jio-infocomm-b115543
3858,reliance-jio-infocomm-recharge-of-a-jio-number-c1884417
3859,reliance-jio-infocomm-b115543
3860,reliance-jio-infocomm-not-able-to-make-call-c1884252
3861,reliance-jio-infocomm-b115543
3862,reliance-jio-infocomm-jio-sim-regarding-c1883732
3863,aircel-b100195
3864,aircel-cannot-send-port-msg-to-1900-c1881946
3865,reliance-jio-infocomm-b115543
3866,reliance-jio-infocomm-recharge-done-but-not-showing-in-account-c1883038
3867,reliance-jio-infocomm-b115543
3868,jio-complimentary-add-on-for-all-c1882891
3869,reliance-jio-infocomm-b115543
3870,reliance-jio-infocomm-sms-and-call-service-problem-c1882581
3871,reliance-jio-infocomm-b115543
3872,reliance-jio-infocomm-poor-internet-service-c1881861
3873,reliance-jio-infocomm-b115543
3874,reliance-jio-infocomm-why-fast-jio-phone-sale-c1881747
3875,reliance-jio-infocomm-b115543
3876,reliance-jio-infocomm-jio-call-not-connecting-c1881724
3877,reliance-jio-infocomm-b115543
3878,reliance-jio-recharge-failed-but-the-account-amount-is-deducted-c1881691
3879,reliance-jio-infocomm-b115543
3880,reliance-jio-infocomm-poor-network-coverage-and-very-low-data-speed-c1881640
3881,ikya-human-capital-solutions-b102801
3882,ikya-human-capital-solutions-salary-deduction-company-did-not-give-proper-response-c1881526
3883,reliance-jio-infocomm-b115543
3884,reliance-jio-infocomm-regards-pf-amount-c1881052
3885,reliance-jio-infocomm-b115543
3886,reliance-jio-infocomm-recharge-not-activated-please-do-activated-recharge-gave-my-refund-closed-my-sim-c1881001
3887,reliance-jio-infocomm-b115543
3888,reliance-jio-infocomm-jio-recharge-scam-fraud-payment-done-but-no-recharge-c1880676
3889,reliance-jio-infocomm-b115543
3890,reliance-jio-infocomm-no-clarification-given-by-jio-company-of-my-399-amount-c1880602
3891,reliance-jio-infocomm-b115543
3892,reliance-jio-infocomm-slow-internet-speed-like-2g-c1880144
3893,reliance-jio-infocomm-b115543
3894,reliance-jio-infocomm-security-deposit-amount-not-received-c1879905
3895,reliance-jio-infocomm-b115543
3896,reliance-jio-infocomm-we-are-complaining-about-the-quality-of-service-c1879870
3897,reliance-jio-infocomm-b115543
3898,reliance-jio-infocomm-recharge-but-money-deducted-c1879584
3899,reliance-jio-infocomm-b115543
3900,reliance-jio-infocomm-recharge-has-been-not-credited-in-account-c1878737
3901,reliance-jio-infocomm-b115543
3902,reliance-jio-infocomm-no-signal-and-tower-to-be-laid-c1878617
3903,reliance-jio-infocomm-b115543
3904,reliance-jio-infocomm-i-booked-a-complaint-about-network-issue-in-my-village-but-my-problem-hasnt-resolved-c1878236
3905,reliance-jio-infocomm-b115543
3906,reliance-jio-infocomm-complaint-regarding-jio-customer-care-executive-c1877947
3907,reliance-jio-infocomm-b115543
3908,reliance-jio-infocomm-first-recharge-c1877888
3909,reliance-jio-infocomm-b115543
3910,reliance-jio-infocomm-they-got-payment-but-not-given-c1877765
3911,reliance-jio-infocomm-b115543
3912,reliance-jio-infocomm-about-indoor-network-c1877722
3913,reliance-jio-infocomm-b115543
3914,reliance-jio-infocomm-harassment-from-three-days-dont-giving-back-money-c1877396
3915,reliance-jio-infocomm-b115543
3916,reliance-jio-infocomm-payment-was-deducted-for-recharge-but-service-not-give-or-not-refund-c1877210
3917,reliance-jio-infocomm-b115543
3918,reliance-jio-infocomm-internet-speed-and-bad-calling-network-c1876749
3919,reliance-jio-infocomm-b115543
3920,reliance-jio-infocomm-lie-on-extending-prime-membership-c1876587
3921,reliance-jio-infocomm-b115543
3922,reliance-jio-demanding-pay-money-for-tower-installation-noc-certificate-intercity-charge-c1875900
3923,reliance-jio-infocomm-b115543
3924,reliance-jio-infocomm-improper-connectivity-during-travel-c1875637
3925,reliance-jio-infocomm-b115543
3926,reliance-jio-infocomm-349-money-deducted-but-recharge-not-done-my-no-8328105928-c1875439
3927,aircel-b100195
3928,aircel-mobile-number-porting-code-c1875410
3929,reliance-jio-infocomm-b115543
3930,reliance-jio-infocomm-speed-down-c1874388
3931,reliance-jio-infocomm-b115543
3932,reliance-jio-infocomm-unable-to-pay-the-jio-postpaid-bill-unethical-behaviour-c1874303
3933,reliance-jio-infocomm-b115543
3934,reliance-jio-infocomm-recharge-not-done-even-after-payment-c1871148
3935,reliance-jio-infocomm-b115543
3936,reliance-jio-infocomm-found-not-refund-c1871451
3937,reliance-jio-infocomm-b115543
3938,reliance-jio-infocomm-double-deduction-of-recharge-c1871234
3939,reliance-jio-infocomm-b115543
3940,reliance-jio-infocomm-non-availability-of-network-in-my-house-c1870888
3941,reliance-jio-infocomm-b115543
3942,reliance-jio-infocomm-interval-plan-change-in-sudden-c1870788
3943,reliance-jio-infocomm-b115543
3944,reliance-jio-infocomm-slow-network-and-they-are-not-trying-to-improve-it-c1870684
3945,reliance-jio-infocomm-b115543
3946,reliance-jio-infocomm-no-network-connection-in-bangalore-c1870649
3947,reliance-jio-infocomm-b115543
3948,jio-bait-and-switch-c1870121
3949,shine-com-b101143
3950,shinecom-cash-taken-after-walk-in-interview-c1870081
3951,reliance-jio-infocomm-b115543
3952,reliance-jio-injustice-with-me-c1869742
3953,reliance-jio-infocomm-b115543
3954,reliance-jio-infocomm-jio-fiber-box-uninstalled-by-mc-chandigarh-c1869089
3955,reliance-jio-infocomm-b115543
3956,reliance-jio-infocomm-fraud-postpaid-connection-opened-in-my-name-c1869058
3957,bajaj-finserv-b100155
3958,bajaj-finserv-request-for-cancellation-of-my-insurance-policy-no-u10bar65042051-c1868983
3959,reliance-jio-infocomm-b115543
3960,reliance-jio-infocomm-my-god-again-back-to-board-how-to-jio-c1868877
3961,reliance-jio-infocomm-b115543
3962,reliance-jio-infocomm-recharge-pending-c1868312
3963,reliance-jio-infocomm-b115543
3964,reliance-jio-infocomm-deactivation-of-outgoing-calls-c1868214
3965,reliance-jio-infocomm-b115543
3966,reliance-jio-infocomm-regarding-data-speed-and-usage-c1868017
3967,intelenet-global-services-refund-c1867949
3968,reliance-jio-infocomm-b115543
3969,reliance-jio-infocomm-leaking-of-call-details-by-your-employe-c1867938
3970,reliance-jio-infocomm-b115543
3971,reliance-jio-infocomm-not-got-vouchers-c1867929
3972,reliance-jio-infocomm-b115543
3973,reliance-jio-infocomm-jio-mobile-no8838386692-prepaid-recharge-for-rs149-made-through-sbi-net-banking-but-no-message-received-form-jio-and-high-speed-data-c1867892
3974,reliance-jio-infocomm-b115543
3975,reliance-jio-infocomm-jio-phone-1500-paid-but-phone-not-received-and-not-money-refunded-till-yet-c1867509
3976,reliance-jio-infocomm-b115543
3977,reliance-jio-infocomm-jio-phone-crushes-c1866169
3978,airtel-b100013
3979,airtel-mobile-no9840444897-deactivated-c1866130
3980,reliance-jio-infocomm-b115543
3981,reliance-jio-infocomm-problem-in-phone-c1865241
3982,reliance-jio-infocomm-b115543
3983,reliance-jio-infocomm-low-network-coverage-c1865211
3984,reliance-jio-infocomm-b115543
3985,reliance-jio-infocomm-recharge-done-on-wrong-no-c1864745
3986,reliance-jio-infocomm-b115543
3987,reliance-jio-infocomm-jio-roaming-c1863925
3988,reliance-jio-infocomm-b115543
3989,reliance-jio-infocomm-way-to-earn-money-c1863771
3990,reliance-jio-infocomm-b115543
3991,reliance-jio-infocomm-bank-account-debit-c1863537
3992,reliance-jio-infocomm-b115543
3993,reliance-jio-infocomm-slow-internet-connectivity-c1863160
3994,reliance-jio-infocomm-b115543
3995,reliance-jio-infocomm-recharged-399-jio-pack-twice-on-same-number-by-mistake-c1862847
3996,reliance-jio-infocomm-b115543
3997,reliance-jio-infocomm-cheating-on-data-consume-without-any-using-c1862433
3998,reliance-jio-infocomm-b115543
3999,reliance-jio-infocomm-complaint-against-installation-of-jio-mobile-tower-in-our-locality-c1861778
4000,reliance-jio-infocomm-b115543
4001,reliance-jio-infocomm-making-us-fool-c1860883
4002,reliance-jio-infocomm-b115543
4003,reliance-jio-infocomm-indiaideasicici-jio-amount-deducted-c1860776
4004,reliance-jio-infocomm-b115543
4005,reliance-jio-infocomm-amount-deducted-from-account-but-mobile-not-booked-c1860760
4006,reliance-jio-infocomm-b115543
4007,reliance-jio-infocomm-customer-support-c1860261
4008,reliance-jio-infocomm-b115543
4009,reliance-jio-infocomm-researched-but-call-is-not-going-c1859753
4010,reliance-jio-infocomm-b115543
4011,reliance-jio-infocomm-customer-care-call-not-receiving-c1859667
4012,reliance-jio-infocomm-b115543
4013,reliance-jio-infocomm-jio-give-me-wrong-information-c1859645
4014,reliance-jio-infocomm-b115543
4015,reliance-jio-infocomm-poor-internet-speed-from-aug-2018-c1859616
4016,billdesk-b100201
4017,billdesk-payment-not-get-to-client-c1859593
4018,reliance-jio-infocomm-b115543
4019,reliance-jio-infocomm-regarding-fake-commitment-c1859076
4020,reliance-jio-infocomm-b115543
4021,reliance-jio-infocomm-jio-mobile-number-not-connecting-to-make-calls-c1859017
4022,reliance-jio-infocomm-b115543
4023,reliance-jio-infocomm-retailer-behavior-is-rude-c1858217
4024,reliance-jio-infocomm-b115543
4025,reliance-jio-infocomm-network-issue-during-evening-c1857571
4026,reliance-jio-infocomm-b115543
4027,reliance-jio-infocomm-inhouse-network-coverage-for-data-and-call-c1857448
4028,vodafone-india-b100015
4029,vodafone-india-vodafone-customer-forwarded-call-to-my-jio-number-c1857327
4030,reliance-jio-infocomm-b115543
4031,reliance-jio-infocomm-not-providing-my-refund-c1857039
4032,reliance-jio-infocomm-b115543
4033,reliance-jio-infocomm-refund-recharge-amount-c1856663
4034,reliance-jio-infocomm-b115543
4035,reliance-jio-infocomm-no-cash-back-of-advance-of-rs-999-amount-paid-under-jio-dhan-dhana-dhan-offer-c1856390
4036,reliance-jio-infocomm-b115543
4037,reliance-jio-infocomm-recharge-being-asked-for-a-postpaid-no-services-discontinued-c1856241
4038,reliance-jio-infocomm-b115543
4039,reliance-jio-infocomm-free-calling-c1856092
4040,reliance-jio-infocomm-b115543
4041,reliance-jio-network-issue-problem-for-reliance-jio-telecom-service-c1855952
4042,reliance-jio-infocomm-b115543
4043,jio-internet-problem-c1855483
4044,reliance-jio-infocomm-b115543
4045,reliance-jio-infocomm-services-not-activated-after-recharge-c1855411
4046,reliance-jio-infocomm-b115543
4047,reliance-jio-infocomm-jio-cheating-to-subscribers-c1855330
4048,reliance-jio-infocomm-b115543
4049,reliance-jio-infocomm-sim-card-service-suspended-c1855251
4050,reliance-jio-infocomm-b115543
4051,reliance-jio-infocomm-jio-app-rs349-amount-debited-from-my-account-but-recharge-was-unsuccessful-c1854500
4052,airtel-b100013
4053,airtel-recharge-done-twice-for-509-plan-c1854384
4054,reliance-jio-infocomm-b115543
4055,reliance-jio-infocomm-reliance-jio-recharge-448-is-not-done-by-my-jio-app-c1854118
4056,reliance-jio-infocomm-b115543
4057,reliance-jio-infocomm-balance-deducted-but-recharge-not-successful-c1854098
4058,reliance-jio-infocomm-b115543
4059,reliance-jio-infocomm-outgoing-calls-are-discontinued-c1853842
4060,reliance-jio-infocomm-b115543
4061,reliance-jio-infocomm-jio-booking-c1853793
4062,reliance-jio-infocomm-b115543
4063,reliance-jio-infocomm-jio-recharge-of-rs-399-c1853715
4064,reliance-jio-infocomm-b115543
4065,reliance-jio-infocomm-service-related-issues-c1853735
4066,reliance-jio-infocomm-b115543
4067,reliance-jio-infocomm-jio-mobile-phone-booking-by-wrong-mobile-no-c1853679
4068,reliance-infocomm-b102788
4069,reliance-infocomm-worst-service-denying-of-payment-made-by-me-that-i-actually-did-c1853593
4070,billdesk-b100201
